epoch,iou_score,learning_rate,loss,val_iou_score,val_loss
0,0.3185136914253235,9.999999747378752e-05,0.5663400888442993,0.49125081300735474,0.36307331919670105
1,0.5244110822677612,9.999999747378752e-05,0.3332603871822357,0.5128306150436401,0.34764862060546875
2,0.5440502762794495,9.999999747378752e-05,0.3159341514110565,0.5602384805679321,0.30115562677383423
3,0.5747724175453186,9.999999747378752e-05,0.2888050079345703,0.599376916885376,0.26644882559776306
4,0.5857977867126465,9.999999747378752e-05,0.2790505290031433,0.5643439888954163,0.29821866750717163
